Date;Time;Routine;Exercise;Set;Weight;Reps;Duration;Distance;Para6;Para7;Para8;Para9;Para10;Note;Type;Book;Version1
23.07.2025;20:23:57;A;Agachamento Sumo;2;20.0;10.0;;;107.0;107.0;;;;;1;1;1
23.07.2025;20:25:33;A;Agachamento Sumo;3;20.0;8.0;;;135.0;135.0;;;;;1;1;1
23.07.2025;20:26:57;A;Agachamento Sumo;4;20.0;6.0;;;107.0;107.0;;;;;1;1;1
23.07.2025;20:30:49;A;Mesa Flexora (deitado);1;23.0;8.0;;;128.0;128.0;;;;;1;1;1
23.07.2025;20:33:23;A;Mesa Flexora (deitado);2;23.0;8.0;;;92.0;94.0;;;;;1;1;1
23.07.2025;20:35:41;A;Mesa Flexora (deitado);3;23.0;8.0;;;103.0;112.0;;;;;1;1;1
23.07.2025;20:37:22;A;Abdução na Máquina (sentado);1;41.0;15.0;;;54.0;54.0;;;;;1;1;1
23.07.2025;20:39:02;A;Abdução na Máquina (sentado);2;41.0;12.0;;;88.0;117.0;;;;;1;1;1
23.07.2025;20:40:27;A;Abdução na Máquina (sentado);3;41.0;12.0;;;;;;;;;1;1;1
23.07.2025;20:43:17;A;Abdução na Máquina (sentado);4;41.0;12.0;;;70.0;70.0;;;;;1;1;1
23.07.2025;20:44:57;A;Agachamento Búlgaro;1;0.0;16.0;;;;;;;;;1;1;1
23.07.2025;20:47:16;A;Agachamento Búlgaro;2;0.0;16.0;;;139.0;139.0;;;;;1;1;1
23.07.2025;20:49:43;A;Agachamento Búlgaro;3;0.0;16.0;;;129.0;129.0;;;;;1;1;1
23.07.2025;20:52:54;A;Lombar Banco Dorsal;1;0.0;12.0;;;69.0;69.0;;;;;1;1;1
23.07.2025;20:54:42;A;Lombar Banco Dorsal;2;0.0;12.0;;;42.0;42.0;;;;;1;1;1
23.07.2025;20:56:43;A;Lombar Banco Dorsal;3;0.0;12.0;;;;;;;;;1;1;1
24.07.2025;18:32:54;B;Puxada frontal (aberta);1;50.0;15.0;;;;;;;;;1;1;1
24.07.2025;18:34:50;B;Puxada frontal (aberta);2;50.0;15.0;;;77.0;81.0;;;;;1;1;1
24.07.2025;18:36:47;B;Puxada frontal (aberta);3;50.0;15.0;;;;;;;;;1;1;1
24.07.2025;18:38:52;B;Puxada frontal (aberta);4;50.0;9.0;;;47.0;47.0;;;;;1;1;1
24.07.2025;18:42:33;B;Puxada Vertical até o Peito, Pegada Supinada Fechada (sentado);1;50.0;10.0;;;75.0;75.0;;;;;1;1;1
24.07.2025;18:44:31;B;Puxada Vertical até o Peito, Pegada Supinada Fechada (sentado);2;50.0;10.0;;;;;;;;;1;1;1
24.07.2025;18:46:33;B;Puxada Vertical até o Peito, Pegada Supinada Fechada (sentado);3;50.0;10.0;;;;;;;;;1;1;1
24.07.2025;18:48:20;B;Puxada Vertical até o Peito, Pegada Supinada Fechada (sentado);4;50.0;10.0;;;;;;;;;1;1;1
24.07.2025;18:53:56;B;Remada Cavalo Fechada;1;30.0;10.0;;;52.0;52.0;;;;;1;1;1
24.07.2025;18:56:59;B;Remada Cavalo Fechada;2;30.0;8.0;;;145.0;145.0;;;;;1;1;1
24.07.2025;19:01:47;B;Remada Cavalo Fechada;3;30.0;10.0;;;94.0;121.0;;;;;1;1;1
24.07.2025;19:08:41;B;Remada Cavalo Fechada;4;30.0;8.0;;;111.0;121.0;;;;;1;1;1
24.07.2025;19:09:51;B;Remada Serrote Unilateral (Máquina);1;36.0;10.0;;;94.0;121.0;;;;;1;1;1
24.07.2025;19:11:39;B;Remada Serrote Unilateral (Máquina);2;36.0;10.0;;;119.0;119.0;;;;;1;1;1
24.07.2025;19:14:00;B;Remada Serrote Unilateral (Máquina);3;36.0;10.0;;;118.0;118.0;;;;;1;1;1
24.07.2025;19:17:14;B;Crucifixo inverso na máquina (sentado);1;36.0;12.0;;;54.0;54.0;;;;;1;1;1
24.07.2025;19:19:06;B;Crucifixo inverso na máquina (sentado);2;36.0;6.0;;;97.0;136.0;;;;;1;1;1
24.07.2025;19:20:35;B;Crucifixo inverso na máquina (sentado);3;36.0;6.0;;;126.0;134.0;;;;;1;1;1
24.07.2025;19:22:39;B;Rosca Direta com Barra (em pé);1;17.5;12.0;;;128.0;138.0;;;;;1;1;1
24.07.2025;19:24:42;B;Rosca Direta com Barra (em pé);2;17.5;10.0;;;126.0;134.0;;;;;1;1;1
24.07.2025;19:26:45;B;Rosca Direta com Barra (em pé);3;17.5;6.0;;;87.0;118.0;;;;;1;1;1
24.07.2025;19:28:51;B;Rosca direta com barra W/EZ;1;23.0;10.0;;;94.0;118.0;;;;;1;1;1
24.07.2025;19:31:15;B;Rosca direta com barra W/EZ;2;23.0;10.0;;;92.0;106.0;;;;;1;1;1
24.07.2025;19:33:22;B;Rosca direta com barra W/EZ;3;23.0;9.0;;;;;;;;;1;1;1
30.07.2025;18:41:16;C;Agachamento Sumô;1;20.0;12.0;;;106.0;106.0;;;;;1;1;1
30.07.2025;18:43:33;C;Agachamento Sumô;2;20.0;10.0;;;89.0;102.0;;;;;1;1;1
30.07.2025;18:45:25;C;Cadeira extensora;1;23.0;10.0;;;;;;;;;1;1;1
30.07.2025;18:45:37;C;Agachamento Sumô;3;20.0;10.0;;;;;;;;;1;1;1
30.07.2025;18:50:00;C;Leg Press 45 graus;1;25.0;12.0;;;105.0;118.0;;;;;1;1;1
30.07.2025;18:51:50;C;Leg Press 45 graus;2;25.0;10.0;;;102.0;102.0;;;;;1;1;1
30.07.2025;18:53:54;C;Leg Press 45 graus;3;25.0;8.0;;;;;;;;;1;1;1
30.07.2025;18:56:44;C;Cadeira extensora;2;23.0;10.0;;;102.0;102.0;;;;;1;1;1
30.07.2025;18:59:55;C;Cadeira extensora;3;23.0;10.0;;;102.0;102.0;;;;;1;1;1
30.07.2025;20:13:06;C;Elevação de panturrilha na máquina (sentado);1;30.0;12.0;;;92.0;93.0;;;;;1;1;1
30.07.2025;20:14:45;C;Elevação de panturrilha na máquina (sentado);2;30.0;12.0;;;91.0;94.0;;;;;1;1;1
30.07.2025;20:16:35;C;Elevação de panturrilha na máquina (sentado);3;30.0;11.0;;;;;;;;;1;1;1
31.07.2025;20:38:59;D;Supino Articulado Máquina (Pré-ativação);1;40.0;12.0;;;97.0;97.0;;;;;1;1;1
31.07.2025;20:40:43;D;Supino Articulado Máquina (Pré-ativação);2;60.0;12.0;;;77.0;87.0;;;;;1;1;1
31.07.2025;20:42:33;D;Supino Articulado Máquina (Pré-ativação);3;40.0;12.0;;;50.0;50.0;;;;;1;1;1
31.07.2025;20:44:46;D;Supino Articulado Máquina (Pré-ativação);4;40.0;12.0;;;89.0;89.0;;;;;1;1;1
31.07.2025;20:46:44;D;Supino Articulado Máquina (Pré-ativação);5;40.0;12.0;;;50.0;50.0;;;;;1;1;1
31.07.2025;20:50:48;D;Crossover Polia Alta;1;10.0;10.0;;;80.0;110.0;;;;;1;1;1
31.07.2025;20:52:36;D;Crossover Polia Alta;2;10.0;10.0;;;120.0;130.0;;;;;1;1;1
31.07.2025;20:56:17;D;Crossover Polia Alta;3;10.0;10.0;;;122.0;124.0;;;;;1;1;1
31.07.2025;20:57:55;D;Crossover Polia Alta;4;10.0;15.0;;;76.0;101.0;;;;;1;1;1
31.07.2025;21:01:12;D;Supino na Máquina (inclinado);1;28.0;12.0;;;;;;;;;1;1;1
31.07.2025;21:03:21;D;Supino na Máquina (inclinado);2;28.0;10.0;;;;;;;;;1;1;1
31.07.2025;21:05:15;D;Supino na Máquina (inclinado);3;28.0;10.0;;;54.0;54.0;;;;;1;1;1
31.07.2025;21:09:21;D;Tríceps Polia Barra Reta;1;30.0;15.0;;;;;;;;;1;1;1
31.07.2025;21:11:04;D;Tríceps Polia Barra Reta;2;30.0;15.0;;;106.0;106.0;;;;;1;1;1
31.07.2025;21:12:47;D;Tríceps Polia Barra Reta;3;30.0;12.0;;;106.0;106.0;;;;;1;1;1
31.07.2025;21:14:34;D;Tríceps Polia Barra Reta;4;30.0;9.0;;;106.0;106.0;;;;;1;1;1
31.07.2025;21:16:50;D;Tríceps Francês Polia Baixa;1;10.0;10.0;;;106.0;106.0;;;;;1;1;1
31.07.2025;21:19:45;D;Tríceps Francês Polia Baixa;2;10.0;10.0;;;;;;;;;1;1;1
31.07.2025;21:21:24;D;Tríceps Francês Polia Baixa;3;10.0;10.0;;;70.0;91.0;;;;;1;1;1
31.07.2025;21:25:44;D;Tríceps Máquina Paralelas;1;41.0;12.0;;;93.0;100.0;;;;;1;1;1
31.07.2025;21:26:50;D;Tríceps Máquina Paralelas;2;41.0;12.0;;;99.0;106.0;;;;;1;1;1
31.07.2025;21:28:27;D;Tríceps Máquina Paralelas;3;41.0;12.0;;;;;;;;;1;1;1
01.08.2025;17:38:49;E;Graviton Aberto;1;60.0;10.0;;;78.0;78.0;;;;;1;1;1
01.08.2025;17:40:34;E;Graviton Aberto;2;60.0;10.0;;;;;;;;;1;1;1
01.08.2025;17:42:20;E;Graviton Aberto;3;60.0;10.0;;;;;;;;;1;1;1
01.08.2025;17:44:54;E;Elevação Lateral com Halteres (em pé);1;23.0;10.0;;;53.0;53.0;;;;;1;1;1
01.08.2025;17:46:58;E;Elevação Lateral com Halteres (em pé);2;23.0;10.0;;;126.0;126.0;;;;;1;1;1
01.08.2025;17:48:27;E;Elevação Lateral com Halteres (em pé);3;23.0;10.0;;;84.0;84.0;;;;;1;1;1
01.08.2025;17:51:04;E;Elevação Frontal Cross;1;15.0;10.0;;;;;;;;;1;1;1
01.08.2025;17:53:12;E;Elevação Frontal Cross;2;20.0;10.0;;;;;;;;;1;1;1
01.08.2025;17:55:27;E;Elevação Frontal Cross;3;20.0;10.0;;;;;;;;;1;1;1
01.08.2025;17:58:23;E;Desenvolvimento na máquina (sentado);1;20.0;10.0;;;83.0;88.0;;;;;1;1;1
01.08.2025;18:00:03;E;Desenvolvimento na máquina (sentado);2;20.0;11.0;;;;;;;;;1;1;1
01.08.2025;18:01:49;E;Desenvolvimento na máquina (sentado);3;20.0;6.0;;;;;;;;;1;1;1
01.08.2025;18:03:38;E;Crucifixo inverso na máquina (sentado);1;32.0;10.0;;;75.0;78.0;;;;;1;1;1
01.08.2025;18:05:21;E;Crucifixo inverso na máquina (sentado);2;32.0;10.0;;;;;;;;;1;1;1
01.08.2025;18:07:10;E;Crucifixo inverso na máquina (sentado);3;32.0;10.0;;;;;;;;;1;1;1
01.08.2025;18:09:14;E;Abdominal na máquina (sentado);1;30.0;10.0;;;;;;;;;1;1;1
01.08.2025;18:10:55;E;Abdominal na máquina (sentado);2;30.0;10.0;;;;;;;;;1;1;1
02.08.2025;18:06:07;A;Mobilidade de Inferiores;1;0.0;8.0;;;55.0;55.0;;;;;1;1;1
02.08.2025;18:08:30;A;Mobilidade de Inferiores;2;0.0;9.0;;;;;;;;;1;1;1
02.08.2025;18:11:11;A;Leg Press 45 graus;1;25.0;15.0;;;89.0;121.0;;;;;1;1;1
02.08.2025;18:14:14;A;Leg Press 45 graus;2;25.0;12.0;;;57.0;57.0;;;;;1;1;1
02.08.2025;18:16:16;A;Leg Press 45 graus;3;25.0;10.0;;;88.0;118.0;;;;;1;1;1
02.08.2025;18:17:57;A;Leg Press 45 graus;4;25.0;8.0;;;79.0;100.0;;;;;1;1;1
02.08.2025;18:21:19;A;Agachamento Sumo;1;20.0;12.0;;;119.0;134.0;;;;;1;1;1
02.08.2025;18:23:06;A;Agachamento Sumo;2;20.0;10.0;;;93.0;129.0;;;;;1;1;1
02.08.2025;18:24:45;A;Agachamento Sumo;3;20.0;8.0;;;113.0;134.0;;;;;1;1;1
02.08.2025;18:26:11;A;Agachamento Sumo;4;20.0;6.0;;;57.0;57.0;;;;;1;1;1
02.08.2025;18:29:31;A;Abdução na Máquina (sentado);1;41.0;15.0;;;;;;;;;1;1;1
02.08.2025;18:32:05;A;Abdução na Máquina (sentado);2;41.0;15.0;;;55.0;55.0;;;;;1;1;1
02.08.2025;18:35:15;A;Abdução na Máquina (sentado);3;41.0;15.0;;;79.0;79.0;;;;;1;1;1
02.08.2025;18:36:50;A;Abdução na Máquina (sentado);4;41.0;15.0;;;;;;;;;1;1;1
02.08.2025;18:39:42;A;Agachamento Búlgaro;1;0.0;16.0;;;;;;;;;1;1;1
02.08.2025;18:41:43;A;Agachamento Búlgaro;2;0.0;16.0;;;131.0;134.0;;;;;1;1;1
02.08.2025;18:44:23;A;Agachamento Búlgaro;3;0.0;14.0;;;146.0;151.0;;;;;1;1;1
02.08.2025;18:48:59;A;Elevação Pélvica;1;10.0;10.0;;;128.0;132.0;;;;;1;1;1
02.08.2025;18:50:55;A;Elevação Pélvica;2;10.0;10.0;;;137.0;145.0;;;;;1;1;1
02.08.2025;18:52:59;A;Elevação Pélvica;3;10.0;10.0;;;133.0;141.0;;;;;1;1;1
02.08.2025;18:55:41;A;Elevação Pélvica;4;10.0;10.0;;;101.0;125.0;;;;;1;1;1
02.08.2025;18:59:15;A;Elevação Pélvica;5;10.0;10.0;;;125.0;125.0;;;;;1;1;1
02.08.2025;19:01:47;A;Mesa Flexora (deitado);1;23.0;8.0;;;52.0;52.0;;;;;1;1;1
02.08.2025;19:03:55;A;Mesa Flexora (deitado);2;23.0;8.0;;;87.0;122.0;;;;;1;1;1
02.08.2025;19:07:09;A;Mesa Flexora (deitado);3;23.0;8.0;;;126.0;126.0;;;;;1;1;1
02.08.2025;19:08:45;A;Lombar Banco Dorsal;1;0.0;11.0;;;132.0;133.0;;;;;1;1;1
02.08.2025;19:10:21;A;Lombar Banco Dorsal;2;0.0;11.0;;;72.0;91.0;;;;;1;1;1
02.08.2025;19:12:02;A;Lombar Banco Dorsal;3;0.0;11.0;;;;;;;;;1;1;1
04.08.2025;19:36:57;B;Puxada frontal (aberta);1;50.0;15.0;;;103.0;104.0;;;;;1;1;1
04.08.2025;19:38:51;B;Puxada frontal (aberta);2;50.0;15.0;;;92.0;93.0;;;;;1;1;1
04.08.2025;19:41:43;B;Puxada frontal (aberta);3;50.0;15.0;;;130.0;130.0;;;;;1;1;1
04.08.2025;19:44:40;B;Puxada frontal (aberta);4;50.0;12.0;;;61.0;61.0;;;;;1;1;1
04.08.2025;19:48:34;B;Puxada Vertical até o Peito, Pegada Supinada Fechada (sentado);1;50.0;10.0;;;;;;;;;1;1;1
04.08.2025;19:50:56;B;Puxada Vertical até o Peito, Pegada Supinada Fechada (sentado);2;50.0;10.0;;;114.0;130.0;;;;;1;1;1
04.08.2025;19:54:26;B;Puxada Vertical até o Peito, Pegada Supinada Fechada (sentado);3;50.0;10.0;;;120.0;122.0;;;;;1;1;1
04.08.2025;19:57:25;B;Puxada Vertical até o Peito, Pegada Supinada Fechada (sentado);4;50.0;10.0;;;76.0;116.0;;;;;1;1;1
04.08.2025;20:05:25;B;Remada Serrote Unilateral (Máquina);1;36.0;10.0;;;116.0;116.0;;;;;1;1;1
04.08.2025;20:07:22;B;Remada Serrote Unilateral (Máquina);2;36.0;10.0;;;91.0;116.0;;;;;1;1;1
04.08.2025;20:09:19;B;Remada Serrote Unilateral (Máquina);3;36.0;10.0;;;67.0;67.0;;;;;1;1;1
04.08.2025;20:13:39;B;Remada Cavalo Fechada;1;25.0;10.0;;;114.0;116.0;;;;;1;1;1
04.08.2025;20:16:27;B;Remada Cavalo Fechada;2;25.0;12.0;;;77.0;116.0;;;;;1;1;1
04.08.2025;20:20:09;B;Remada Cavalo Fechada;3;25.0;12.0;;;103.0;116.0;;;;;1;1;1
04.08.2025;20:23:50;B;Remada Cavalo Fechada;4;25.0;10.0;;;50.0;54.0;;;;;1;1;1
04.08.2025;20:26:07;B;Rosca Direta com Barra (em pé);1;20.0;12.0;;;53.0;54.0;;;;;1;1;1
04.08.2025;20:27:46;B;Rosca Direta com Barra (em pé);2;20.0;6.0;;;54.0;54.0;;;;;1;1;1
04.08.2025;20:30:54;B;Rosca Direta com Barra (em pé);3;20.0;12.0;;;70.0;72.0;;;;;1;1;1
04.08.2025;20:32:40;B;Rosca direta com barra W/EZ;1;23.0;10.0;;;;;;;;;1;1;1
04.08.2025;20:34:42;B;Rosca direta com barra W/EZ;2;23.0;10.0;;;;;;;;;1;1;1
04.08.2025;20:36:47;B;Rosca direta com barra W/EZ;3;23.0;10.0;;;;;;;;;1;1;1
08.08.2025;20:16:04;C;Leg Press 45 graus;1;25.0;12.0;;;;;;;;;1;1;1
08.08.2025;20:21:52;C;Leg Press 45 graus;2;25.0;10.0;;;55.0;55.0;;;;;1;1;1
08.08.2025;20:21:54;C;Leg Press 45 graus;3;25.0;8.0;;;55.0;55.0;;;;;1;1;1
08.08.2025;20:25:21;C;Cadeira extensora;1;27.0;10.0;;;97.0;97.0;;;;;1;1;1
08.08.2025;20:27:26;C;Cadeira extensora;2;32.0;10.0;;;56.0;56.0;;;;;1;1;1
08.08.2025;20:29:43;C;Cadeira extensora;3;32.0;10.0;;;104.0;104.0;;;;;1;1;1
08.08.2025;20:33:08;C;Agachamento Sumô;1;20.0;12.0;;;105.0;130.0;;;;;1;1;1
08.08.2025;20:37:58;C;Agachamento Sumô;2;20.0;10.0;;;56.0;56.0;;;;;1;1;1
08.08.2025;20:40:06;C;Agachamento Sumô;3;20.0;8.0;;;56.0;56.0;;;;;1;1;1
08.08.2025;20:41:36;C;Agachamento Sumô;4;20.0;6.0;;;129.0;129.0;;;;;1;1;1
08.08.2025;20:44:07;C;Afundo 3x8 (cada lado);1;0.0;8.0;;;96.0;135.0;;;;;1;1;1
08.08.2025;20:45:48;C;Afundo 3x8 (cada lado);2;0.0;8.0;;;56.0;56.0;;;;;1;1;1
08.08.2025;20:47:30;C;Afundo 3x8 (cada lado);3;0.0;8.0;;;;;;;;;1;1;1
09.08.2025;16:35:02;D;Supino Articulado Máquina (Pré-ativação);1;40.0;12.0;;;80.0;80.0;;;;;1;1;1
09.08.2025;16:37:28;D;Supino Articulado Máquina (Pré-ativação);2;80.0;12.0;;;;;;;;;1;1;1
09.08.2025;16:40:39;D;Supino Articulado Máquina (Pré-ativação);3;40.0;12.0;;;84.0;89.0;;;;;1;1;1
09.08.2025;16:44:13;D;Supino Articulado Máquina (Pré-ativação);4;80.0;12.0;;;87.0;87.0;;;;;1;1;1
09.08.2025;16:47:56;D;Supino Articulado Máquina (Pré-ativação);5;40.0;14.0;;;87.0;87.0;;;;;1;1;1
09.08.2025;16:59:50;D;Crossover Polia Alta;1;15.0;15.0;;;95.0;100.0;;;;;1;1;1
09.08.2025;17:01:31;D;Crossover Polia Alta;2;15.0;13.0;;;89.0;89.0;;;;;1;1;1
09.08.2025;17:03:45;D;Crossover Polia Alta;3;15.0;9.0;;;89.0;89.0;;;;;1;1;1
09.08.2025;17:05:46;D;Crossover Polia Alta;4;10.0;12.0;;;72.0;89.0;;;;;1;1;1
09.08.2025;17:08:04;D;Crossover Polia Baixa;1;10.0;8.0;;;67.0;77.0;;;;;1;1;1
09.08.2025;17:10:01;D;Crossover Polia Baixa;2;10.0;10.0;;;89.0;89.0;;;;;1;1;1
09.08.2025;17:12:07;D;Crossover Polia Baixa;3;10.0;10.0;;;;;;;;;1;1;1
09.08.2025;17:14:04;D;Crossover Polia Baixa;4;10.0;8.0;;;89.0;89.0;;;;;1;1;1
09.08.2025;17:17:42;D;Supino na Máquina (inclinado);1;28.0;10.0;;;88.0;89.0;;;;;1;1;1
09.08.2025;17:19:39;D;Supino na Máquina (inclinado);2;28.0;10.0;;;89.0;89.0;;;;;1;1;1
09.08.2025;17:21:27;D;Supino na Máquina (inclinado);3;28.0;10.0;;;55.0;55.0;;;;;1;1;1
09.08.2025;17:24:13;D;Tríceps Polia Barra Reta;1;30.0;15.0;;;78.0;99.0;;;;;1;1;1
09.08.2025;17:26:15;D;Tríceps Polia Barra Reta;2;30.0;15.0;;;56.0;56.0;;;;;1;1;1
09.08.2025;17:28:31;D;Tríceps Polia Barra Reta;3;30.0;15.0;;;54.0;56.0;;;;;1;1;1
09.08.2025;17:30:13;D;Tríceps Polia Barra Reta;4;30.0;11.0;;;60.0;60.0;;;;;1;1;1
09.08.2025;17:33:21;D;Tríceps Francês Polia Baixa;1;15.0;10.0;;;65.0;90.0;;;;;1;1;1
09.08.2025;17:35:55;D;Tríceps Francês Polia Baixa;2;15.0;10.0;;;91.0;91.0;;;;;1;1;1
09.08.2025;17:37:39;D;Tríceps Francês Polia Baixa;3;15.0;10.0;;;97.0;101.0;;;;;1;1;1
09.08.2025;17:39:20;D;Tríceps Máquina Paralelas;1;41.0;12.0;;;86.0;91.0;;;;;1;1;1
09.08.2025;17:40:56;D;Tríceps Máquina Paralelas;2;41.0;12.0;;;;;;;;;1;1;1
09.08.2025;17:42:47;D;Tríceps Máquina Paralelas;3;41.0;12.0;;;;;;;;;1;1;1
11.08.2025;20:55:44;E;Graviton Aberto;1;60.0;10.0;;;94.0;94.0;;;;;1;1;1
11.08.2025;20:57:27;E;Graviton Aberto;2;60.0;10.0;;;96.0;96.0;;;;;1;1;1
11.08.2025;20:59:29;E;Graviton Aberto;3;60.0;10.0;;;;;;;;;1;1;1
11.08.2025;21:07:43;E;Desenvolvimento na máquina (sentado);1;20.0;12.0;;;87.0;91.0;;;;;1;1;1
11.08.2025;21:08:34;E;Desenvolvimento na máquina (sentado);2;20.0;12.0;;;89.0;91.0;;;;;1;1;1
11.08.2025;21:10:38;E;Desenvolvimento na máquina (sentado);3;20.0;12.0;;;91.0;91.0;;;;;1;1;1
11.08.2025;21:13:09;E;Elevação Lateral com Halteres (em pé);1;23.0;10.0;;;94.0;97.0;;;;;1;1;1
11.08.2025;21:15:06;E;Elevação Lateral com Halteres (em pé);2;23.0;10.0;;;90.0;91.0;;;;;1;1;1
11.08.2025;21:17:05;E;Elevação Lateral com Halteres (em pé);3;23.0;10.0;;;91.0;91.0;;;;;1;1;1
11.08.2025;21:18:45;E;Crucifixo inverso na máquina (sentado);1;41.0;10.0;;;91.0;91.0;;;;;1;1;1
11.08.2025;21:20:21;E;Crucifixo inverso na máquina (sentado);2;41.0;10.0;;;91.0;91.0;;;;;1;1;1
11.08.2025;21:22:19;E;Crucifixo inverso na máquina (sentado);3;41.0;7.0;;;99.0;99.0;;;;;1;1;1
11.08.2025;21:24:36;E;Abdominal na máquina (sentado);1;30.0;10.0;;;110.0;129.0;;;;;1;1;1
11.08.2025;21:27:19;E;Abdominal na máquina (sentado);2;30.0;10.0;;;91.0;91.0;;;;;1;1;1
11.08.2025;21:29:18;E;Abdominal na máquina (sentado);3;30.0;10.0;;;91.0;91.0;;;;;1;1;1
11.08.2025;21:32:41;E;Elevação Frontal Cross;1;15.0;10.0;;;;;;;;;1;1;1
11.08.2025;21:34:30;E;Elevação Frontal Cross;2;20.0;10.0;;;115.0;115.0;;;;;1;1;1
11.08.2025;21:36:12;E;Elevação Frontal Cross;3;20.0;10.0;;;;;;;;;1;1;1
12.08.2025;17:34:00;A;Mobilidade de Inferiores;1;0.0;15.0;;;56.0;58.0;;;;;1;1;1
12.08.2025;17:36:01;A;Leg Press 45 graus;1;25.0;15.0;;;118.0;118.0;;;;;1;1;1
12.08.2025;17:38:14;A;Leg Press 45 graus;2;25.0;12.0;;;123.0;123.0;;;;;1;1;1
12.08.2025;17:40:25;A;Leg Press 45 graus;3;25.0;12.0;;;112.0;112.0;;;;;1;1;1
12.08.2025;17:42:41;A;Leg Press 45 graus;4;25.0;10.0;;;115.0;115.0;;;;;1;1;1
12.08.2025;17:46:42;A;Agachamento Sumo;1;20.0;12.0;;;;;;;;;1;1;1
12.08.2025;17:48:29;A;Agachamento Sumo;2;20.0;10.0;;;108.0;130.0;;;;;1;1;1
12.08.2025;17:51:14;A;Agachamento Sumo;3;20.0;8.0;;;85.0;85.0;;;;;1;1;1
12.08.2025;17:52:41;A;Agachamento Sumo;4;20.0;8.0;;;107.0;112.0;;;;;1;1;1
12.08.2025;17:55:16;A;Abdução na Máquina (sentado);1;45.0;15.0;;;112.0;112.0;;;;;1;1;1
12.08.2025;17:57:36;A;Abdução na Máquina (sentado);2;45.0;15.0;;;112.0;112.0;;;;;1;1;1
12.08.2025;18:00:17;A;Abdução na Máquina (sentado);3;45.0;15.0;;;78.0;78.0;;;;;1;1;1
12.08.2025;18:02:32;A;Abdução na Máquina (sentado);4;45.0;15.0;;;81.0;83.0;;;;;1;1;1
12.08.2025;18:06:53;A;Mesa Flexora (deitado);1;23.0;8.0;;;98.0;109.0;;;;;1;1;1
12.08.2025;18:08:48;A;Mesa Flexora (deitado);2;23.0;8.0;;;99.0;119.0;;;;;1;1;1
12.08.2025;18:10:43;A;Mesa Flexora (deitado);3;23.0;8.0;;;117.0;117.0;;;;;1;1;1
12.08.2025;18:13:15;A;Agachamento Búlgaro;1;0.0;16.0;;;118.0;118.0;;;;;1;1;1
12.08.2025;18:16:53;A;Agachamento Búlgaro;2;0.0;16.0;;;134.0;138.0;;;;;1;1;1
12.08.2025;18:17:01;A;Lombar Banco Dorsal;1;0.0;10.0;;;138.0;138.0;;;;;1;1;1
12.08.2025;18:18:41;A;Lombar Banco Dorsal;2;0.0;10.0;;;120.0;128.0;;;;;1;1;1
12.08.2025;18:20:13;A;Lombar Banco Dorsal;3;0.0;11.0;;;;;;;;;1;1;1
13.08.2025;17:31:45;B;Puxada frontal (aberta);1;50.0;15.0;;;83.0;83.0;;;;;1;1;1
13.08.2025;17:34:04;B;Puxada frontal (aberta);2;50.0;15.0;;;107.0;107.0;;;;;1;1;1
13.08.2025;17:36:46;B;Puxada frontal (aberta);3;50.0;15.0;;;82.0;82.0;;;;;1;1;1
13.08.2025;17:41:14;B;Puxada frontal (aberta);4;50.0;15.0;;;112.0;112.0;;;;;1;1;1
13.08.2025;17:44:28;B;Puxada Vertical até o Peito, Pegada Supinada Fechada (sentado);1;50.0;10.0;;;112.0;112.0;;;;;1;1;1
13.08.2025;17:47:00;B;Puxada Vertical até o Peito, Pegada Supinada Fechada (sentado);2;50.0;10.0;;;116.0;116.0;;;;;1;1;1
13.08.2025;17:48:59;B;Puxada Vertical até o Peito, Pegada Supinada Fechada (sentado);3;50.0;10.0;;;118.0;118.0;;;;;1;1;1
13.08.2025;17:51:19;B;Puxada Vertical até o Peito, Pegada Supinada Fechada (sentado);4;50.0;10.0;;;88.0;90.0;;;;;1;1;1
13.08.2025;17:54:14;B;Remada Serrote Unilateral (Máquina);1;36.0;10.0;;;;;;;;;1;1;1
13.08.2025;17:56:55;B;Remada Serrote Unilateral (Máquina);2;36.0;10.0;;;;;;;;;1;1;1
13.08.2025;17:59:18;B;Remada Serrote Unilateral (Máquina);3;36.0;10.0;;;53.0;53.0;;;;;1;1;1
13.08.2025;18:04:14;B;Remada Cavalo Fechada;1;25.0;12.0;;;125.0;129.0;;;;;1;1;1
13.08.2025;18:07:31;B;Remada Cavalo Fechada;2;25.0;12.0;;;49.0;49.0;;;;;1;1;1
13.08.2025;18:12:06;B;Remada Cavalo Fechada;3;25.0;12.0;;;49.0;49.0;;;;;1;1;1
13.08.2025;18:16:20;B;Remada Cavalo Fechada;4;25.0;10.0;;;89.0;89.0;;;;;1;1;1
13.08.2025;18:20:03;B;Rosca Direta com Barra (em pé);1;20.0;8.0;;;;;;;;;1;1;1
13.08.2025;18:21:47;B;Rosca Direta com Barra (em pé);2;20.0;6.0;;;105.0;105.0;;;;;1;1;1
13.08.2025;18:23:28;B;Rosca Direta com Barra (em pé);3;20.0;5.0;;;105.0;105.0;;;;;1;1;1
13.08.2025;18:26:11;B;Rosca direta com barra W/EZ;1;23.0;10.0;;;110.0;112.0;;;;;1;1;1
13.08.2025;18:28:07;B;Rosca direta com barra W/EZ;2;23.0;10.0;;;111.0;117.0;;;;;1;1;1
13.08.2025;18:29:50;B;Rosca direta com barra W/EZ;3;23.0;10.0;;;105.0;105.0;;;;;1;1;1
